ep_rew,gates_cleared,n_steps
-21.016385,0,879344
56.888401,2,879432
87.164598,3,879504
78.946344,3,879608
45.693542,2,879792
-21.424611,0,879936
64.273099,2,880032
4.748932,1,880184
-44.255973,0,880552
73.536464,2,880592
-1.718078,1,880656
51.396074,2,880896
6.620153,1,880952
61.10729,2,881152
57.083205,2,881224
-3.969153,1,881368
20.705942,1,881688
-9.684358,1,881872
-52.181923,0,881904
55.521935,2,882080
-9.85532,1,882208
50.994845,2,882304
44.813718,2,882472
32.666769,2,882536
16.428752,2,883064
54.416087,2,883072
25.123018,2,883152
2.282682,1,883280
36.529897,2,883432
-3.853708,1,883472
47.923211,2,883632
50.044768,2,883720
-25.731748,0,884128
21.781881,1,884152
60.991605,2,884312
50.713937,2,884512
-20.220034,1,884712
-17.668521,1,884760
29.192818,2,884896
32.425837,2,884976
57.468385,2,885216
-34.577583,1,885480
63.007703,2,885520
-6.042693,1,885712
65.247685,2,885912
65.929522,2,885920
57.207324,2,886120
-8.686601,1,886184
32.210831,1,886336
12.100542,1,886632
43.099344,2,886720
58.332394,2,886872
53.523989,2,887072
-10.763014,1,887120
6.329712,1,887248
49.29028,2,887416
56.876763,2,887528
50.223657,2,887808
47.908925,2,887984
18.870638,1,888008
-4.505124,1,888336
20.389357,1,888352
72.66511,3,888352
10.965315,1,888680
79.940283,3,888712
59.06427,2,889064
58.221495,2,889160
75.423008,3,889392
48.127938,2,889520
-7.325738,1,889528
-6.060288,1,889560
8.467701,1,889840
-0.754171,1,889872
47.49456,2,890240
20.209409,1,890320
-51.506577,0,890568
16.071726,1,890616
49.507499,2,890720
0.507542,1,890768
2.041758,1,891016
73.03541,3,891128
-10.574867,1,891496
48.528778,2,891632
12.388326,1,891792
99.253415,3,891840
8.447867,1,891904
39.569872,2,892072
-18.504637,0,892144
37.226639,2,892216
45.012156,2,892768
43.189572,2,892912
53.221017,2,892936
44.565955,2,893016
13.351694,1,893016
8.890119,1,893208
48.830548,2,893352
48.180127,2,893352
0.039901,1,894032
-25.332335,0,894104
88.321583,3,894152
30.483229,2,894192
54.632256,2,894216
51.560308,2,894424
2.040426,1,894520
46.757327,2,894560
-0.697859,1,895176
42.006047,2,895320
23.113565,1,895352
4.766511,1,895360
26.893797,2,895576
49.051454,2,895648
66.433094,2,895688
-15.161626,1,895696
62.317542,2,896400
2.368035,1,896512
-10.388953,1,896536
96.927834,3,896584
24.437637,1,896688
13.154953,1,896712
55.584818,2,896856
47.539137,2,896928
54.982152,2,897496
15.502116,1,897640
-2.418037,1,897760
5.358159,1,897816
9.085297,1,897840
19.684956,2,897992
-17.824952,1,898096
30.593747,2,898272
54.648921,2,898560
3.435696,1,898872
93.809117,3,898880
-0.569612,1,898968
4.203335,1,898992
7.228794,1,899216
44.485126,2,899240
53.110803,2,899440
23.560614,1,899672
-5.232637,1,900072
14.177496,1,900112
94.446668,3,900152
-19.172246,0,900240
7.526575,1,900360
80.377268,3,900440
-52.118904,0,900648
14.272006,1,900760
3.608571,1,901240
55.24595,2,901280
87.276677,3,901408
43.152754,2,901488
2.158176,1,901536
49.496139,2,901736
53.881366,2,901904
51.778867,2,901984
48.647506,2,902472
41.054161,2,902480
-35.080952,0,902512
12.299129,1,902600
-2.82606,1,902696
-14.913049,1,903000
4.128664,1,903128
-4.188498,1,903128
19.292262,1,903664
50.179769,2,903720
19.117126,1,903736
41.940449,2,903768
39.278269,2,903840
56.329897,2,904152
70.315357,2,904360
-6.782147,1,904368
47.371234,2,904928
36.903183,2,904968
30.306084,2,904984
51.818204,2,905000
66.246684,2,905032
56.297996,2,905240
58.181962,2,905504
64.249437,2,905552
55.58847,2,906088
9.049878,1,906120
59.844159,2,906160
-11.140559,1,906160
41.544295,2,906328
81.661468,3,906512
65.55772,2,906680
-5.167512,1,906752
21.341481,1,907216
35.538369,2,907376
36.570655,2,907440
38.425266,2,907440
84.099623,3,907528
-5.022712,1,907880
28.421335,2,907888
56.145668,2,907968
45.535069,2,908392
49.220515,2,908544
7.835038,1,908544
77.557844,2,908712
94.957996,3,908736
53.240412,2,908984
51.126743,2,909080
62.286317,2,909192
